Term Code,Department,Subject,Course,CourseGPA,StudentGPA
4198,MUS,MUS-E,559,NR,NR
4198,MUS,MUS-E,580,NR,NR
4198,MUS,MUS-E,589,4,3.981
4198,MUS,MUS-E,600,NR,NR
4198,MUS,MUS-E,631,4,3.959
4198,MUS,MUS-E,650,4,3.967
4198,MUS,MUS-E,658,NR,NR
4198,MUS,MUS-E,661,3.856,3.963
4198,MUS,MUS-E,663,NR,NR
4198,MUS,MUS-E,694,4,3.899
4198,MUS,MUS-E,695,3.714,3.888
4198,MUS,MUS-E,700,NR,NR
4198,MUS,MUS-F,200,3.317,3.546
4198,MUS,MUS-F,205,3.125,3.237
4198,MUS,MUS-F,261,3.971,3.71
4198,MUS,MUS-F,281,NR,NR
4198,MUS,MUS-F,300,3.946,3.81
4198,MUS,MUS-F,337,3.839,3.508
4198,MUS,MUS-F,338,3.375,3.478
4198,MUS,MUS-F,340,3.846,3.748
4198,MUS,MUS-F,342,3.95,3.617
4198,MUS,MUS-F,400,NR,NR
4198,MUS,MUS-F,401,NR,NR
4198,MUS,MUS-F,412,4,3.814
4198,MUS,MUS-F,419,3.948,3.741
4198,MUS,MUS-F,420,4,3.427
4198,MUS,MUS-F,445,3.946,3.727
4198,MUS,MUS-F,447,4,3.757
4198,MUS,MUS-F,449,3.963,3.591
4198,MUS,MUS-F,450,3.998,3.702
4198,MUS,MUS-F,457,NR,NR
4198,MUS,MUS-F,461,NR,NR
4198,MUS,MUS-F,466,3.929,3.708
4198,MUS,MUS-F,500,NR,NR
4198,MUS,MUS-F,501,NR,NR
4198,MUS,MUS-F,519,3.932,3.79
4198,MUS,MUS-F,520,3.982,3.921
4198,MUS,MUS-F,531,4,3.959
4198,MUS,MUS-F,540,3.609,3.871
4198,MUS,MUS-F,545,3.889,3.875
4198,MUS,MUS-F,547,4,3.77
4198,MUS,MUS-F,549,NR,NR
4198,MUS,MUS-F,550,3.994,3.852
4198,MUS,MUS-F,551,NR,NR
4198,MUS,MUS-F,561,NR,NR
4198,MUS,MUS-F,650,NR,NR
4198,MUS,MUS-G,370,3.932,3.723
4198,MUS,MUS-G,371,NR,NR
4198,MUS,MUS-G,372,NR,NR
4198,MUS,MUS-G,373,3.69,3.666
4198,MUS,MUS-G,374,NR,NR
4198,MUS,MUS-G,382,NR,NR
4198,MUS,MUS-G,504,NR,NR
4198,MUS,MUS-G,535,NR,NR
4198,MUS,MUS-G,555,NR,NR
4198,MUS,MUS-G,560,NR,NR
4198,MUS,MUS-G,571,NR,NR
4198,MUS,MUS-G,579,NR,NR
4198,MUS,MUS-G,603,NR,NR
4198,MUS,MUS-G,605,NR,NR
4198,MUS,MUS-G,661,NR,NR
4198,MUS,MUS-G,671,NR,NR
4198,MUS,MUS-G,679,NR,NR
4198,MUS,MUS-G,801,NR,NR
4198,MUS,MUS-G,802,NR,NR
4198,MUS,MUS-G,810,NR,NR
4198,MUS,MUS-G,811,NR,NR
4198,MUS,MUS-G,901,NR,NR
4198,MUS,MUS-H,100,NR,NR
4198,MUS,MUS-H,400,3.87,3.596
4198,MUS,MUS-H,900,NR,NR
4198,MUS,MUS-I,201,3.672,3.504
4198,MUS,MUS-I,202,3.967,3.743
4198,MUS,MUS-I,300,3.97,3.61
4198,MUS,MUS-I,301,3.958,3.683
4198,MUS,MUS-I,400,NR,NR
4198,MUS,MUS-I,407,3.95,3.7
4198,MUS,MUS-I,408,NR,NR
4198,MUS,MUS-I,409,NR,NR
4198,MUS,MUS-I,411,3.928,3.586
4198,MUS,MUS-I,412,3.947,3.755
4198,MUS,MUS-I,500,3.99,3.854
4198,MUS,MUS-I,501,3.988,3.879
4198,MUS,MUS-I,502,NR,NR
4198,MUS,MUS-I,611,NR,NR
4198,MUS,MUS-I,612,NR,NR
4198,MUS,MUS-I,613,NR,NR
4198,MUS,MUS-I,614,NR,NR
4198,MUS,MUS-I,711,4,3.846
4198,MUS,MUS-I,821,4,3.867
4198,MUS,MUS-I,911,NR,NR
4198,MUS,MUS-I,921,NR,NR
4198,MUS,MUS-J,100,3.925,3.516
4198,MUS,MUS-J,208,3.995,3.748
4198,MUS,MUS-J,210,3.744,3.634
4198,MUS,MUS-J,340,3.938,3.698
4198,MUS,MUS-J,400,4,3.73
4198,MUS,MUS-J,700,NR,NR
4198,MUS,MUS-K,100,4,3.529
4198,MUS,MUS-K,133,3.9,3.5
4198,MUS,MUS-K,214,3.814,3.277
4198,MUS,MUS-K,231,3.844,3.832
4198,MUS,MUS-K,302,NR,NR
4198,MUS,MUS-K,361,3.811,3.682
4198,MUS,MUS-K,362,NR,NR
4198,MUS,MUS-K,400,3.966,3.721
4198,MUS,MUS-K,402,NR,NR
4198,MUS,MUS-K,403,3.914,3.807
4198,MUS,MUS-K,406,NR,NR
4198,MUS,MUS-K,451,3.675,3.758
4198,MUS,MUS-K,455,3.7,3.649
4198,MUS,MUS-K,502,NR,NR
4198,MUS,MUS-K,503,NR,NR
4198,MUS,MUS-K,506,3.914,3.895
4198,MUS,MUS-K,550,NR,NR
4198,MUS,MUS-K,551,NR,NR
4198,MUS,MUS-K,555,3.983,3.964
4198,MUS,MUS-K,600,NR,NR
4198,MUS,MUS-K,700,NR,NR
4198,MUS,MUS-K,701,NR,NR
4198,MUS,MUS-K,702,NR,NR
4198,MUS,MUS-K,703,NR,NR
4198,MUS,MUS-K,710,NR,NR
4198,MUS,MUS-K,810,NR,NR
4198,MUS,MUS-K,910,3.923,3.924
4198,MUS,MUS-L,100,NR,NR
4198,MUS,MUS-L,101,3.74,3.185
4198,MUS,MUS-L,102,4,3.49
4198,MUS,MUS-L,121,3.822,3.207
4198,MUS,MUS-L,122,3.586,3.215
4198,MUS,MUS-L,400,3.923,3.59
4198,MUS,MUS-L,661,NR,NR
4198,MUS,MUS-L,800,NR,NR
4198,MUS,MUS-L,900,4,3.861
4198,MUS,MUS-M,120,3.869,3.806
4198,MUS,MUS-M,393,3.935,3.547
4198,MUS,MUS-M,401,3.278,3.639
4198,MUS,MUS-M,410,3.855,3.616
4198,MUS,MUS-M,415,NR,NR
4198,MUS,MUS-M,431,3.97,3.679
4198,MUS,MUS-M,435,NR,NR
4198,MUS,MUS-M,458,NR,NR
4198,MUS,MUS-M,501,3.696,3.761
4198,MUS,MUS-M,502,3.798,3.907
4198,MUS,MUS-M,508,NR,NR
4198,MUS,MUS-M,510,3.68,3.829
4198,MUS,MUS-M,513,NR,NR
4198,MUS,MUS-M,515,3.8,3.881
4198,MUS,MUS-M,516,NR,NR
4198,MUS,MUS-M,519,4,3.949
4198,MUS,MUS-M,525,3.752,3.889
4198,MUS,MUS-M,527,3.794,3.864
4198,MUS,MUS-M,531,3.567,3.777
4198,MUS,MUS-M,535,NR,NR
4198,MUS,MUS-M,539,3.954,3.759
4198,MUS,MUS-M,544,3.852,3.905
4198,MUS,MUS-M,547,NR,NR
4198,MUS,MUS-M,550,NR,NR
4198,MUS,MUS-M,551,NR,NR
4198,MUS,MUS-M,555,NR,NR
4198,MUS,MUS-M,558,NR,NR
4198,MUS,MUS-M,571,NR,NR
4198,MUS,MUS-M,579,NR,NR
4198,MUS,MUS-M,584,NR,NR
4198,MUS,MUS-M,593,4,3.907
4198,MUS,MUS-M,594,3.933,3.929
4198,MUS,MUS-M,602,3.9,3.944
4198,MUS,MUS-M,604,NR,NR
4198,MUS,MUS-M,620,NR,NR
4198,MUS,MUS-M,621,NR,NR
4198,MUS,MUS-M,627,NR,NR
4198,MUS,MUS-M,635,3.867,3.89
4198,MUS,MUS-M,642,NR,NR
4198,MUS,MUS-M,644,NR,NR
4198,MUS,MUS-M,647,4,3.957
4198,MUS,MUS-M,651,3.675,3.875
4198,MUS,MUS-M,653,3.476,3.851
4198,MUS,MUS-M,655,3.87,3.893
4198,MUS,MUS-M,661,NR,NR
4198,MUS,MUS-M,669,4,3.834
4198,MUS,MUS-M,671,NR,NR
4198,MUS,MUS-M,677,NR,NR
4198,MUS,MUS-M,679,NR,NR
4198,MUS,MUS-M,686,4,3.932
4198,MUS,MUS-M,700,NR,NR
4198,MUS,MUS-N,399,NR,NR
4198,MUS,MUS-N,561,NR,NR
4198,MUS,MUS-N,562,NR,NR
4198,MUS,MUS-O,112,NR,NR
4198,MUS,MUS-O,114,NR,NR
4198,MUS,MUS-O,132,NR,NR
4198,MUS,MUS-O,141,NR,NR
4198,MUS,MUS-O,311,3.27,3.58
4198,MUS,MUS-O,316,3.671,3.736
4198,MUS,MUS-O,318,3.514,3.334
4198,MUS,MUS-O,322,3.513,3.399
4198,MUS,MUS-O,323,NR,NR
4198,MUS,MUS-O,411,NR,NR
4198,MUS,MUS-O,412,NR,NR
4198,MUS,MUS-O,413,NR,NR
4198,MUS,MUS-O,414,NR,NR
4198,MUS,MUS-O,421,4,3.812
4198,MUS,MUS-O,431,3.833,3.418
4198,MUS,MUS-O,432,NR,NR
4198,MUS,MUS-O,441,NR,NR
4198,MUS,MUS-O,450,3.985,3.555
4198,MUS,MUS-O,511,3.783,3.952
4198,MUS,MUS-O,516,NR,NR
4198,MUS,MUS-O,522,NR,NR
4198,MUS,MUS-O,523,NR,NR
4198,MUS,MUS-O,550,4,3.908
4198,MUS,MUS-O,811,NR,NR
4198,MUS,MUS-O,812,NR,NR
4198,MUS,MUS-O,814,NR,NR
4198,MUS,MUS-O,821,NR,NR
4198,MUS,MUS-O,911,NR,NR
4198,MUS,MUS-O,912,NR,NR
4198,MUS,MUS-O,913,NR,NR
4198,MUS,MUS-O,914,NR,NR
4198,MUS,MUS-O,921,NR,NR
4198,MUS,MUS-O,931,NR,NR
4198,MUS,MUS-OS,100,NR,NR
4198,MUS,MUS-P,100,3.881,3.641
4198,MUS,MUS-P,110,3.749,3.281
4198,MUS,MUS-P,111,3.596,3.348
4198,MUS,MUS-P,120,3.628,3.234
4198,MUS,MUS-P,121,3.741,3.547
4198,MUS,MUS-P,130,3.7,3.263
4198,MUS,MUS-P,131,3.692,3.339
4198,MUS,MUS-P,201,3.7,3.669
4198,MUS,MUS-P,202,NR,NR
4198,MUS,MUS-P,400,3.916,3.747
4198,MUS,MUS-P,601,NR,NR
4198,MUS,MUS-P,603,NR,NR
4198,MUS,MUS-P,605,NR,NR
4198,MUS,MUS-P,606,NR,NR
4198,MUS,MUS-P,610,NR,NR
4198,MUS,MUS-P,700,4,3.884
4198,MUS,MUS-P,715,3.871,3.854
4198,MUS,MUS-P,800,NR,NR
4198,MUS,MUS-P,900,3.983,3.883
4198,MUS,MUS-P,901,3.944,3.898
4198,MUS,MUS-Q,100,3.883,3.833
4198,MUS,MUS-Q,400,3.8,3.704
4198,MUS,MUS-Q,601,NR,NR
4198,MUS,MUS-Q,700,NR,NR
4198,MUS,MUS-Q,800,NR,NR
4198,MUS,MUS-Q,900,3.879,3.945
4198,MUS,MUS-R,391,NR,NR
4198,MUS,MUS-R,474,4,3.626
4198,MUS,MUS-R,571,4,3.864
4198,MUS,MUS-R,572,4,3.876
4198,MUS,MUS-R,591,3.889,3.896
4198,MUS,MUS-S,110,3.814,3.602
4198,MUS,MUS-S,120,NR,NR
4198,MUS,MUS-S,130,NR,NR
4198,MUS,MUS-S,140,NR,NR
4198,MUS,MUS-S,410,3.981,3.669
4198,MUS,MUS-S,420,3.927,3.581
4198,MUS,MUS-S,430,4,3.66
4198,MUS,MUS-S,440,4,3.615
4198,MUS,MUS-S,611,NR,NR
4198,MUS,MUS-S,612,NR,NR
4198,MUS,MUS-S,613,NR,NR
4198,MUS,MUS-S,622,NR,NR
4198,MUS,MUS-S,631,NR,NR
4198,MUS,MUS-S,632,NR,NR
4198,MUS,MUS-S,633,NR,NR
4198,MUS,MUS-S,710,NR,NR
4198,MUS,MUS-S,810,NR,NR
4198,MUS,MUS-S,830,NR,NR
4198,MUS,MUS-S,840,NR,NR
4198,MUS,MUS-S,910,3.995,3.837
4198,MUS,MUS-S,920,3.958,3.834
4198,MUS,MUS-S,930,4,3.772
4198,MUS,MUS-S,940,4,3.616
4198,MUS,MUS-T,109,3.007,2.907
4198,MUS,MUS-T,132,3.283,3.614
4198,MUS,MUS-T,151,2.977,3.474
4198,MUS,MUS-T,231,3.388,3.637
4198,MUS,MUS-T,232,2.824,3.5
4198,MUS,MUS-T,251,3.077,3.604
4198,MUS,MUS-T,261,3.843,3.897
4198,MUS,MUS-T,331,3.351,3.616
4198,MUS,MUS-T,351,3.399,3.686
4198,MUS,MUS-T,361,3.922,3.911
4198,MUS,MUS-T,410,3.792,3.655
4198,MUS,MUS-T,508,2.55,3.421
4198,MUS,MUS-T,545,3.756,3.862
4198,MUS,MUS-T,551,3.72,3.914
4198,MUS,MUS-T,556,3.9,3.955
4198,MUS,MUS-T,561,NR,NR
4198,MUS,MUS-T,565,4,3.954
4198,MUS,MUS-T,591,3.925,3.927
4198,MUS,MUS-T,619,NR,NR
4198,MUS,MUS-T,623,3.78,3.959
4198,MUS,MUS-T,650,NR,NR
4198,MUS,MUS-T,658,4,3.968
4198,MUS,MUS-T,659,NR,NR
4198,MUS,MUS-T,700,NR,NR
4198,MUS,MUS-U,210,3.863,3.647
4198,MUS,MUS-U,250,NR,NR
4198,MUS,MUS-U,300,3.855,3.381
4198,MUS,MUS-U,315,NR,NR
4198,MUS,MUS-U,350,NR,NR
4198,MUS,MUS-U,413,NR,NR
4198,MUS,MUS-U,450,NR,NR
4198,MUS,MUS-U,510,NR,NR
4198,MUS,MUS-U,513,NR,NR
4198,MUS,MUS-U,515,NR,NR
4198,MUS,MUS-U,596,NR,NR
4198,MUS,MUS-V,100,3.965,3.681
4198,MUS,MUS-V,101,3.797,3.375
4198,MUS,MUS-V,120,3.78,3.412
4198,MUS,MUS-V,150,3.844,3.576
4198,MUS,MUS-V,250,3.771,3.673
4198,MUS,MUS-V,350,3.85,3.825
4198,MUS,MUS-V,400,3.933,3.465
4198,MUS,MUS-V,410,4,3.65
4198,MUS,MUS-V,580,3.72,3.853
4198,MUS,MUS-V,601,NR,NR
4198,MUS,MUS-V,602,NR,NR
4198,MUS,MUS-V,603,NR,NR
4198,MUS,MUS-V,700,NR,NR
4198,MUS,MUS-V,800,NR,NR
4198,MUS,MUS-V,900,4,3.852
4198,MUS,MUS-V,910,4,3.846
4198,MUS,MUS-W,110,NR,NR
4198,MUS,MUS-W,130,NR,NR
4198,MUS,MUS-W,140,NR,NR
4198,MUS,MUS-W,150,4,3.451
4198,MUS,MUS-W,410,3.743,3.572
4198,MUS,MUS-W,420,3.79,3.566
4198,MUS,MUS-W,430,3.877,3.687
4198,MUS,MUS-W,440,3.968,3.652
4198,MUS,MUS-W,450,4,3.6
4198,MUS,MUS-W,611,NR,NR
4198,MUS,MUS-W,612,NR,NR
4198,MUS,MUS-W,613,NR,NR
4198,MUS,MUS-W,740,NR,NR
4198,MUS,MUS-W,910,3.833,3.723
4198,MUS,MUS-W,920,NR,NR
4198,MUS,MUS-W,930,3.948,3.858
4198,MUS,MUS-W,940,NR,NR
4198,MUS,MUS-W,950,NR,NR
4198,MUS,MUS-X,1,3.898,3.483
4198,MUS,MUS-X,2,3.926,3.846
4198,MUS,MUS-X,30,4,3.73
4198,MUS,MUS-X,40,3.967,3.706
4198,MUS,MUS-X,50,3.999,3.303
4198,MUS,MUS-X,60,3.989,3.87
4198,MUS,MUS-X,70,3.995,3.634
4198,MUS,MUS-X,90,3.866,3.535
4198,MUS,MUS-X,414,NR,NR
4198,MUS,MUS-X,420,4,3.327
4198,MUS,MUS-X,601,NR,NR
4198,MUS,MUS-Y,111,NR,NR
4198,MUS,MUS-Y,124,NR,NR
4198,MUS,MUS-Y,125,NR,NR
4198,MUS,MUS-Y,132,NR,NR
4198,MUS,MUS-Y,133,NR,NR
4198,MUS,MUS-Y,141,NR,NR
4198,MUS,MUS-Y,142,NR,NR
4198,MUS,MUS-Y,144,NR,NR
4198,MUS,MUS-Y,153,NR,NR
4198,MUS,MUS-Y,441,NR,NR
4198,MUS,MUS-Y,444,NR,NR
4198,MUS,MUS-Y,450,NR,NR
4198,MUS,MUS-Y,451,NR,NR
4198,MUS,MUS-Y,453,NR,NR
4198,MUS,MUS-Y,550,4,3.855
4198,MUS,MUS-Y,722,NR,NR
4198,MUS,MUS-Y,743,NR,NR
4198,MUS,MUS-Y,744,NR,NR
4198,MUS,MUS-Y,753,NR,NR
4198,MUS,MUS-Y,754,NR,NR
4198,MUS,MUS-Y,811,NR,NR
4198,MUS,MUS-Y,824,NR,NR
4198,MUS,MUS-Y,825,NR,NR
4198,MUS,MUS-Y,832,NR,NR
4198,MUS,MUS-Y,833,4,3.827
4198,MUS,MUS-Y,841,4,3.916
4198,MUS,MUS-Y,842,NR,NR
4198,MUS,MUS-Y,843,NR,NR
4198,MUS,MUS-Y,844,NR,NR
4198,MUS,MUS-Y,853,3.977,3.939
4198,MUS,MUS-Y,854,NR,NR
4198,MUS,MUS-Y,911,NR,NR
4198,MUS,MUS-Y,934,NR,NR
4198,MUS,MUS-Y,941,NR,NR
4198,MUS,MUS-Y,942,NR,NR
4198,MUS,MUS-Y,943,NR,NR
4198,MUS,MUS-Y,951,3.95,3.925
4198,MUS,MUS-Y,953,NR,NR
4198,MUS,MUS-Z,100,3.769,3.388
4198,MUS,MUS-Z,101,3.275,3.092
4198,MUS,MUS-Z,110,3.916,3.468
4198,MUS,MUS-Z,111,3.28,3.075
4198,MUS,MUS-Z,120,3.367,3.005
4198,MUS,MUS-Z,130,3.534,3.14
4198,MUS,MUS-Z,162,NR,NR
4198,MUS,MUS-Z,165,3.927,3.32
4198,MUS,MUS-Z,171,3.876,3.465
4198,MUS,MUS-Z,190,3.111,3.128
4198,MUS,MUS-Z,201,3.194,3.087
4198,MUS,MUS-Z,203,3.407,3.17
4198,MUS,MUS-Z,204,3.852,3.431
4198,MUS,MUS-Z,208,3.328,3.033
4198,MUS,MUS-Z,211,2.998,3.175
4198,MUS,MUS-Z,213,3.73,3.269
4198,MUS,MUS-Z,260,3.635,3.271
4198,MUS,MUS-Z,261,3.262,3.114
4198,MUS,MUS-Z,264,3.615,2.948
4198,MUS,MUS-Z,265,3.676,3.38
4198,MUS,MUS-Z,280,3.851,3.303
4198,MUS,MUS-Z,282,3.776,3.214
4198,MUS,MUS-Z,283,3.813,3.439
4198,MUS,MUS-Z,284,3.781,3.418
4198,MUS,MUS-Z,313,3.372,3.286
4198,MUS,MUS-Z,315,3.252,3.327
4198,MUS,MUS-Z,320,3.87,3.25
4198,MUS,MUS-Z,361,3.603,3.092
4198,MUS,MUS-Z,362,NR,NR
4198,MUS,MUS-Z,393,3.589,3.138
4198,MUS,MUS-Z,401,3.642,3.268
4198,MUS,MUS-Z,402,3.687,3.278
4198,MUS,MUS-Z,403,2.796,3.11
4198,MUS,MUS-Z,406,NR,NR
4198,MUS,MUS-Z,710,NR,NR
4198,BIOL,BIOL-T,583,NR,NR
4198,NURS,NURS-B,234,3.538,3.738
4198,NURS,NURS-B,235,NR,NR
4198,NURS,NURS-B,237,3.4,3.073
4198,NURS,NURS-B,244,3.416,3.738
4198,NURS,NURS-B,245,NR,NR
4198,NURS,NURS-B,247,3,3.073
4198,NURS,NURS-B,253,3.968,3.738
4198,NURS,NURS-B,260,2.979,3.073
4198,NURS,NURS-B,261,3.242,3.073
4198,NURS,NURS-B,304,3.9,3.458
4198,NURS,NURS-B,331,4,3.55
4198,NURS,NURS-B,334,3.165,3.567
4198,NURS,NURS-B,403,NR,NR
4198,NURS,NURS-B,404,4,3.421
4198,NURS,NURS-B,444,3.978,3.628
4198,NURS,NURS-B,445,3.727,3.37
4198,NURS,NURS-H,355,3.59,3.59
4198,NURS,NURS-H,356,3.049,3.607
4198,NURS,NURS-H,360,3.423,3.647
4198,NURS,NURS-H,371,3.631,3.398
4198,NURS,NURS-H,399,4,3.75
4198,NURS,NURS-H,403,3.926,3.628
4198,NURS,NURS-H,476,3.055,3.495
4198,NURS,NURS-K,301,NR,NR
4198,NURS,NURS-K,434,NR,NR
4198,NURS,NURS-K,490,NR,NR
4198,NURS,NURS-K,499,NR,NR
4198,NURS,NURS-L,430,3.909,3.551
4198,NURS,NURS-R,375,NR,NR
4198,NURS,NURS-R,470,NR,NR
4198,NURS,NURS-S,410,3.122,3.321
4198,NURS,NURS-S,474,3.809,3.588
4198,NURS,NURS-S,475,4,3.52
4198,NURS,NURS-S,483,NR,NR
4198,NURS,NURS-S,487,3.95,3.462
4198,NURS,NURS-S,488,3.625,3.628
4198,NURS,NURS-S,489,3.433,3.37
4198,OPT,OPT-V,521,3.293,3.212
4198,OPT,OPT-V,540,3.163,3.194
4198,OPT,OPT-V,542,3.074,3.208
4198,OPT,OPT-V,550,3.378,3.202
4198,OPT,OPT-V,554,NR,NR
4198,OPT,OPT-V,601,NR,NR
4198,OPT,OPT-V,607,NR,NR
4198,OPT,OPT-V,631,3.006,3.23
4198,OPT,OPT-V,642,3.763,3.241
4198,OPT,OPT-V,652,3.171,3.256
4198,OPT,OPT-V,653,2.988,3.256
4198,OPT,OPT-V,655,4,3.249
4198,OPT,OPT-V,665,3.283,3.262
4198,OPT,OPT-V,678,NR,NR
4198,OPT,OPT-V,701,NR,NR
4198,OPT,OPT-V,745,3.126,3.363
4198,OPT,OPT-V,748,3.105,3.349
4198,OPT,OPT-V,756,4,3.365
4198,OPT,OPT-V,758,3.562,3.365
4198,OPT,OPT-V,782,NR,NR
4198,OPT,OPT-V,786,3.376,3.365
4198,OPT,OPT-V,787,3.339,3.365
4198,OPT,OPT-V,885,3.673,3.278
4198,OPT,OPT-V,887,3.742,3.426
4198,OPT,OPT-V,888,3.836,3.474
4198,VSCI,VSCI-G,901,3.963,3.855
4198,VSCI,VSCI-V,501,NR,NR
4198,VSCI,VSCI-V,595,NR,NR
4198,VSCI,VSCI-V,695,4,3.839
4198,VSCI,VSCI-V,765,3.693,3.62
4198,VSCI,VSCI-V,768,NR,NR
4198,VSCI,VSCI-V,795,NR,NR
4198,VSCI,VSCI-V,799,NR,NR
4198,VSCI,VSCI-V,899,NR,NR
4198,TOPT,TOPT-V,201,3.744,3.293
4198,BIOL,BIOL-T,574,NR,NR
4198,AADM,AADM-Y,500,NR,NR
4198,AADM,AADM-Y,502,3.751,3.66
4198,AADM,AADM-Y,505,3.67,3.683
4198,AADM,AADM-Y,511,3.896,3.626
4198,AADM,AADM-Y,515,3.7,3.726
4198,AADM,AADM-Y,525,3.648,3.601
4198,AADM,AADM-Y,550,NR,NR
4198,AADM,AADM-Y,559,3.688,3.595
4198,AADM,AADM-Y,562,3.853,3.743
4198,AADM,AADM-Y,650,3.923,3.759
4198,AADM,AADM-Y,750,NR,NR
4198,SPEA,SPEA-J,582,3.957,3.754
4198,SPEA,SPEA-J,586,NR,NR
4198,SPCN,SPCN-F,526,4,3.885
4198,SPCN,SPCN-F,610,3.814,3.778
4198,SPCN,SPCN-N,525,3.714,3.487
4198,SPCN,SPCN-N,557,3.884,3.714
4198,SPCN,SPCN-N,558,3.517,3.727
4198,SPCN,SPCN-P,541,3.671,3.599
4198,SPCN,SPCN-P,562,3.667,3.524
4198,SPCN,SPCN-V,502,3.537,3.308
4198,SPCN,SPCN-V,506,3.779,3.653
4198,SPEA,SPEA-A,163,3.288,3.11
4198,SPEA,SPEA-A,236,3.138,3.208
4198,SPEA,SPEA-A,241,3.362,3.13
4198,SPEA,SPEA-A,336,3.693,3.107
4198,SPEA,SPEA-A,354,3.311,3.357
4198,SPEA,SPEA-A,405,3.662,3.291
4198,SPEA,SPEA-A,450,3.561,3.249
4198,SPEA,SPEA-A,459,3.07,3.305
4198,SPEA,SPEA-A,499,NR,NR
4198,SPEA,SPEA-D,573,3.9,3.522
4198,SPEA,SPEA-D,577,3.771,3.659
4198,SPEA,SPEA-E,183,3.046,3.031
4198,SPEA,SPEA-E,272,3.083,3.124
4198,SPEA,SPEA-E,311,3.45,3.216
4198,SPEA,SPEA-E,332,3.359,3.282
4198,SPEA,SPEA-E,340,3.324,3.049
4198,SPEA,SPEA-E,355,3.314,3.228
4198,SPEA,SPEA-E,363,3.108,3.129
4198,SPEA,SPEA-E,375,3.417,3.339
4198,SPEA,SPEA-E,400,3.552,3.139
4198,SPEA,SPEA-E,410,3.582,3.288
4198,SPEA,SPEA-E,418,3.678,3.394
4198,SPEA,SPEA-E,422,3.05,3.411
4198,SPEA,SPEA-E,440,NR,NR
4198,SPEA,SPEA-E,444,NR,NR
4198,SPEA,SPEA-E,452,3.557,3.296
4198,SPEA,SPEA-E,455,2.864,3.08
4198,SPEA,SPEA-E,457,3.619,3.304
4198,SPEA,SPEA-E,460,3.867,3.45
4198,SPEA,SPEA-E,461,3.97,3.617
4198,SPEA,SPEA-E,476,3.336,3.2
4198,SPEA,SPEA-E,490,NR,NR
4198,SPEA,SPEA-E,515,3.513,3.7
4198,SPEA,SPEA-E,518,3.8,3.61
4198,SPEA,SPEA-E,520,3.77,3.481
4198,SPEA,SPEA-E,522,3.617,3.737
4198,SPEA,SPEA-E,528,3.981,3.79
4198,SPEA,SPEA-E,536,3.723,3.539
4198,SPEA,SPEA-E,538,3.25,3.475
4198,SPEA,SPEA-E,539,3.338,3.475
4198,SPEA,SPEA-E,540,3.67,3.7
4198,SPEA,SPEA-E,542,4,3.509
4198,SPEA,SPEA-E,543,3.56,3.563
4198,SPEA,SPEA-E,552,3.648,3.624
4198,SPEA,SPEA-E,554,3.521,3.648
4198,SPEA,SPEA-E,555,3.659,3.619
4198,SPEA,SPEA-E,556,3.473,3.62
4198,SPEA,SPEA-E,562,NR,NR
4198,SPEA,SPEA-E,574,3.839,3.533
4198,SPEA,SPEA-E,579,NR,NR
4198,SPEA,SPEA-E,591,3.433,3.54
4198,SPEA,SPEA-E,625,NR,NR
4198,SPEA,SPEA-E,680,NR,NR
4198,SPEA,SPEA-E,710,3.9,3.817
4198,SPEA,SPEA-E,890,NR,NR
4198,SPEA,SPEA-F,526,NR,NR
4198,SPEA,SPEA-F,560,3.434,3.44
4198,SPEA,SPEA-F,610,3.521,3.664
4198,SPEA,SPEA-F,667,3.367,3.504
4198,SPEA,SPEA-F,668,NR,NR
4198,SPEA,SPEA-G,901,4,3.878
4198,SPEA,SPEA-H,124,2.953,3.036
4198,SPEA,SPEA-H,267,3.562,3.089
4198,SPEA,SPEA-H,316,3.5,3.127
4198,SPEA,SPEA-H,322,3.36,3.204
4198,SPEA,SPEA-H,324,3.338,3.278
4198,SPEA,SPEA-H,341,3.027,3.138
4198,SPEA,SPEA-H,350,2.364,3.2
4198,SPEA,SPEA-H,352,1.874,3.154
4198,SPEA,SPEA-H,353,2.002,3.129
4198,SPEA,SPEA-H,354,2.891,3
4198,SPEA,SPEA-H,365,NR,NR
4198,SPEA,SPEA-H,374,3.158,3.047
4198,SPEA,SPEA-H,401,3.244,3.23
4198,SPEA,SPEA-H,455,3.683,3.222
4198,SPEA,SPEA-H,456,2.956,3.14
4198,SPEA,SPEA-H,466,NR,NR
4198,SPEA,SPEA-H,525,3.742,3.587
4198,SPEA,SPEA-H,526,3.742,3.563
4198,SPEA,SPEA-I,516,3.727,3.736
4198,SPEA,SPEA-I,519,4,3.832
4198,SPEA,SPEA-K,300,2.877,3.077
4198,SPEA,SPEA-L,564,3.891,3.724
4198,SPEA,SPEA-L,622,3.979,3.775
4198,SPEA,SPEA-M,547,3.613,3.655
4198,SPEA,SPEA-M,561,3.882,3.657
4198,SPEA,SPEA-M,671,NR,NR
4198,SPEA,SPEA-N,521,3.97,3.669
4198,SPEA,SPEA-P,541,3.726,3.573
4198,SPEA,SPEA-P,562,3.516,3.746
4198,SPEA,SPEA-P,690,3.963,3.509
4198,SPEA,SPEA-P,691,4,3.674
4198,SPEA,SPEA-P,710,3.238,3.607
4198,SPEA,SPEA-P,723,NR,NR
4198,SPEA,SPEA-R,512,3.71,3.669
