Grade Distribution by Institution, Course Group, Academic Organization, and Course for 4195
"Institution Code","Inst Description","Term Code","Term Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","491","25","27","0","3.952","3.862","5","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","492","24","24","0","3.925","3.904","2","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","496","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","625","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","875","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-G","885","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-N","200","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-N","250","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-N","403","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-N","404","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GERM","Germanic Studies","GER","GER-X","490","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GNDR","Gender Studies","GNDR","GNDR-G","101","18","20","0","3.85","3.329","9","6","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GNDR","Gender Studies","GNDR","GNDR-G","899","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-GNDR","Gender Studies","GNDR","GNDR-G","901","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HISP","Spanish & Portuguese","HISP","HISP-OS","100","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HISP","Spanish & Portuguese","HISP","HISP-OS","300","18","18","0","3.95","3.717","0","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-A","302","25","28","15.4","2.524","2.597","1","1","3","2","3","4","3","5","0","0","0","1","2","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-A","380","24","25","12","3.546","2.881","1","8","5","4","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-B","200","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-D","200","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-G","901","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-H","205","13","17","7.7","3.085","3.041","0","1","4","1","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-H","206","31","34","6.5","2.835","2.849","2","3","6","3","4","2","2","2","5","1","0","0","1","0","0","0","0","0","0","3","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-H","575","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-H","899","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HIST","History","HIST","HIST-OS","300","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HONR","Honors","HON","HON-H","212","12","14","0","3.817","3.663","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HONR","Honors","HON","HON-H","251","20","20","0","4","3.823","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-HPSC","Hist & Phil Of Sci & Medicine","HPSC","HPSC-G","901","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-INMP","Individualized Major Program","IMP","IMP-X","390","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-INMP","Individualized Major Program","IMP","IMP-X","473","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-INMP","Individualized Major Program","IMP","IMP-X","490","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-JSP","Jewish Studies","JSTU","JSTU-H","595","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LATS","Latino Studies","LATS","LATS-L","104","34","37","0","3.753","3.397","3","17","9","2","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LING","Linguistics","LING","LING-G","901","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LING","Linguistics","LING","LING-L","203","7","7","0","3.057","2.884","1","2","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LING","Linguistics","LING","LING-L","690","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LING","Linguistics","LING","LING-L","800","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LING","Linguistics","LING","LING-OS","100","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-LLC","Collins Living-Learning Center","CLLC","CLLC-L","130","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-D","116","11","12","0","1.764","2.466","0","0","0","1","1","2","1","1","0","0","2","2","1","0","0","0","0","1","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-D","117","17","24","0","1.976","2.728","0","1","2","0","2","1","1","1","2","1","1","5","0","0","0","0","0","3","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-G","901","7","7","100","4","3.899","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-J","010","97","119","0","2.688","2.941","0","9","11","11","19","12","6","11","7","4","4","2","1","0","0","0","0","3","0","19","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","106","85","110","0","2.175","2.946","1","8","3","3","14","6","5","16","6","4","8","4","7","0","0","0","0","11","0","14","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","118","98","164",".8","2.276","2.752","3","6","3","10","17","5","10","12","7","9","5","4","7","0","0","0","0","31","0","35","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","119","59","97","1.2","2.105","2.819","0","4","1","3","13","2","6","7","4","5","7","3","4","0","0","5","0","19","0","14","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","211","18","24","13","2.189","2.82","1","1","0","0","3","3","2","3","0","0","3","1","1","0","0","0","0","5","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","303","13","16","6.7","2.769","3.231","1","1","2","1","3","0","2","1","1","0","0","0","1","0","0","0","0","2","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","311","11","14","16.7","2.855","3.305","1","2","1","0","1","1","2","1","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","343","9","12","0","2.6","3.238","0","2","0","1","1","2","0","1","1","0","0","0","1","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","365","7","11","20","3.186","3.152","0","2","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","415","13","17","35.7","3.285","2.945","4","3","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","1","0","3","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","463","7","11","10","3.057","3.131","0","3","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-M","800","13","13","92.3","3.9","3.84","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-MATH","Mathematics","MATH","MATH-X","373","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-NEUS","Center For Neural Sciences","NEUS","NEUS-N","800","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","FRST","FRST-F","400","21","21","0","3.929","3.373","0","16","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-A","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-A","498","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-C","494","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-C","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-E","497","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-E","596","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-F","494","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-F","498","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","COLL","College of Arts & Sciences","BL-OVER","Overseas Studies","OVST","OVST-G","494","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
